id,relevance_score,confidence_score,freebase_types,desc_index
59,0.0,0.5,[],36
9.99999999999999999827,0.0,0.5,[],36
11.9999999999999999974,0.0,0.5,[],36
Offene Kinder- und Jugendarbeit,0.3242,1.11,[],37
Breakdance,0.2507,2.98,"['/media_common/media_genre', '/film/film_genre', '/book/book_subject', '/film/film_subject']",37
Jugendarbeit,0.1646,1.173,[],37
Breakdance,0.1147,5.211,"['/media_common/media_genre', '/film/film_genre', '/book/book_subject', '/film/film_subject']",37
Ehrenamt,0.3256,2.775,"['/business/job_title', '/fictional_universe/character_occupation', '/tv/tv_subject']",38
Scheidung,0.2917,1.574,"['/book/book_subject', '/organization/organization_sector', '/media_common/quotation_subject', '/film/film_subject']",38
Rechtsberatung,0.2185,0.9594,['/organization/organization_sector'],38
Integration von Zugewanderten,0.3976,1.181,[],39
Hilfe zur Selbsthilfe,0.2902,4.069,[],39
Bezirk Steglitz-Zehlendorf,0.2601,2.009,"['/location/location', '/location/statistical_region', '/location/de_borough', '/location/dated_location', '/location/administrative_division']",39
Migrationshintergrund,0.2236,2.285,[],39
Berlin-Steglitz,0.2121,1.498,['/location/location'],39
Berlin,0.1999,2.901,"['/periodicals/newspaper_circulation_area', '/location/de_state', '/location/location', '/sports/sports_team_location', '/symbols/name_source', '/people/place_of_interment', '/business/employer', '/location/place_with_neighborhoods', '/location/de_city', '/book/book_subject', '/business/business_location', '/olympics/olympic_bidding_city', '/protected_sites/listed_site', '/location/administrative_division', '/location/statistical_region', '/location/dated_location', '/travel/travel_destination', '/olympics/olympic_host_city', '/organization/organization_scope', '/government/governmental_jurisdiction', '/location/citytown', '/fictional_universe/fictional_setting', '/film/film_location']",39
Partizipation,0.1851,1.758,['/media_common/quotation_subject'],39
Kindertagesstätte,0.1548,1.03,"['/book/book_subject', '/travel/accommodation_feature']",39
Mobile Kontaktstelle Integration,0.0,0.5,['/organization/organization'],39
Senats von Berlin,0.0,0.5,['/organization/organization'],39
Selbstbestimmtes Leben,0.5662,3.025,[],40
Peer-Beratung,0.5207,5.808,[],40
Behinderung,0.4743,3.257,"['/media_common/quotation_subject', '/book/book_subject', '/organization/organization_sector', '/tv/tv_subject', '/film/film_subject']",40
Behinderung,0.4565,6.358,"['/media_common/quotation_subject', '/book/book_subject', '/organization/organization_sector', '/tv/tv_subject', '/film/film_subject']",40
Behinderung,0.4565,3.193,"['/media_common/quotation_subject', '/book/book_subject', '/organization/organization_sector', '/tv/tv_subject', '/film/film_subject']",40
Autonomie,0.3349,4.004,"['/media_common/quotation_subject', '/book/book_subject']",40
Bildung,0.3296,1.118,"['/business/customer', '/film/film_genre', '/games/game_genre', '/tv/tv_genre', '/organization/organization_sector', '/architecture/building_complex_function', '/media_common/media_genre', '/book/book_subject', '/people/professional_field', '/government/government_service', '/media_common/quotation_subject', '/organization/contact_category', '/book/periodical_subject', '/business/competitive_space', '/cvg/cvg_genre', '/business/brand', '/conferences/conference_subject', '/media_common/literary_genre', '/broadcast/genre', '/award/award_discipline', '/internet/website_category', '/education/field_of_study', '/atom/feed_category', '/business/industry', '/organization/organization_type', '/film/film_subject']",40
Frühförderung,0.3152,3.887,[],40
Counseling,0.3128,2.784,"['/people/profession', '/business/industry', '/organization/organization_sector']",40
Selbstwert,0.3124,5.098,"['/media_common/quotation_subject', '/book/book_subject']",40
Selbsthilfegruppe,0.2841,0.9852,"['/broadcast/genre', '/film/film_genre', '/media_common/media_genre', '/media_common/quotation_subject', '/business/consumer_product', '/media_common/literary_genre', '/book/book_subject', '/tv/tv_genre']",40
Eigenverantwortung,0.1731,1.809,[],40
Independent Living : Bewegung '' behinderter Menschen,0.0,0.5,['/organization/organization'],40
Sexualisierte Gewalt,0.2701,2.138,[],41
Nichtbinäre Geschlechtsidentität,0.1904,4.808,[],41
Strafanzeige,0.1858,1.198,[],41
Assistenz (Behindertenhilfe),0.3103,1.238,[],42
BFB,0.0,0.5,['/organization/organization'],42
Assistenz (Behindertenhilfe),0.3103,1.238,[],43
Bewegung im Grünen,0.0,0.5,['/organization/organization'],43
Psychische Störung,0.3985,1.487,"['/organization/organization_sector', '/fictional_universe/medical_condition_in_fiction', '/media_common/quotation_subject', '/medicine/symptom', '/medicine/disease', '/people/cause_of_death', '/radio/radio_subject', '/book/book_subject']",44
Gesundheit,0.2516,1.184,"['/media_common/quotation_subject', '/business/industry', '/organization/organization_sector', '/media_common/literary_genre', '/internet/website_category', '/education/field_of_study', '/radio/radio_subject', '/broadcast/genre', '/media_common/media_genre', '/exhibitions/exhibition_subject', '/internet/blog', '/business/product_category', '/organization/organization_type', '/book/book_subject', '/book/periodical_subject']",44
Lebensqualität,0.2038,1.0,"['/tv/tv_genre', '/media_common/media_genre']",44
Werkstatt für behinderte Menschen,0.5829,4.308,['/organization/organization'],46
Werkstatt für behinderte Menschen,0.399,6.311,['/organization/organization'],46
Qualifizierung,0.2854,1.275,[],46
Behinderung,0.2711,1.827,"['/media_common/quotation_subject', '/book/book_subject', '/organization/organization_sector', '/tv/tv_subject', '/film/film_subject']",46
Handwerk,0.2644,1.822,"['/tv/tv_subject', '/award/award_discipline']",46
Dienstleistung,0.2345,3.769,"['/book/book_subject', '/internet/website_category', '/organization/organization_sector', '/people/professional_field', '/media_common/quotation_subject']",46
Bildung,0.2277,1.064,"['/business/customer', '/film/film_genre', '/games/game_genre', '/tv/tv_genre', '/organization/organization_sector', '/architecture/building_complex_function', '/media_common/media_genre', '/book/book_subject', '/people/professional_field', '/government/government_service', '/media_common/quotation_subject', '/organization/contact_category', '/book/periodical_subject', '/business/competitive_space', '/cvg/cvg_genre', '/business/brand', '/conferences/conference_subject', '/media_common/literary_genre', '/broadcast/genre', '/award/award_discipline', '/internet/website_category', '/education/field_of_study', '/atom/feed_category', '/business/industry', '/organization/organization_type', '/film/film_subject']",46
Assistenz (Behindertenhilfe),0.2186,1.114,[],46
Berlin-Wedding,0.09402,0.9965,"['/location/dated_location', '/location/statistical_region', '/location/location', '/location/place_with_neighborhoods', '/location/neighborhood']",47
Hospiz,0.1632,1.697,"['/business/industry', '/architecture/building_function']",48
Menschenwürde,0.115,1.581,[],48
Wertvorstellung,0.08307,2.667,['/book/book_subject'],48
Brunnen,0.01749,1.335,['/geography/geographical_feature_category'],48
Sterbebegleitung,0.4198,1.053,[],49
Migrationshintergrund,0.1942,1.88,[],49
Kinderhospiz,0.2799,1.992,['/organization/organization'],51
Gesundheits- und Krankenpfleger,0.1858,1.602,"['/fictional_universe/character_occupation', '/people/profession', '/book/book_subject']",51
Tagespflege,0.1482,2.285,[],51
7,0.0,0.5,[],51
19,0.0,0.5,[],51
Familienzentrum,0.1368,1.755,[],53
Berlin-Steglitz,0.1309,2.086,['/location/location'],53
Lilienthal,0.0658,1.643,"['/location/statistical_region', '/location/location', '/location/citytown', '/location/dated_location']",53
Bürgerinitiative,0.03958,1.256,[],53
Kiez,0.03067,3.007,[],53
Leonie,0.0,0.5,['/people/person'],53
Mittelhof,0.0,0.5,['/location/location'],53
Hanno Giese,0.0,0.5,['/people/person'],53
Katja Krause,0.0,0.5,['/people/person'],53
Café Lilienthal,0.0,0.5,['/location/location'],53
2021,0.0,0.5,[],53
43,0.0,0.5,[],53
85,0.0,0.5,[],53
Kinder- und Jugendfreizeiteinrichtung,0.4899,1.174,[],54
Kinder- und Jugendfreizeiteinrichtung,0.3837,2.116,[],54
"Bundesministerium für Familie, Senioren, Frauen und Jugend",0.1193,8.505,"['/organization/organization', '/government/governmental_body', '/award/award_presenting_organization', '/government/government_agency']",54
Gehörlosigkeit,0.6475,2.778,"['/medicine/icd_9_cm_classification', '/medicine/symptom', '/organization/organization_sector', '/book/book_subject', '/medicine/disease', '/fictional_universe/medical_condition_in_fiction']",55
Gehörlosigkeit,0.6475,2.293,"['/medicine/icd_9_cm_classification', '/medicine/symptom', '/organization/organization_sector', '/book/book_subject', '/medicine/disease', '/fictional_universe/medical_condition_in_fiction']",55
Inklusive Pädagogik,0.6242,2.898,[],55
Inklusive Pädagogik,0.5768,2.898,[],55
Deutsche Gebärdensprache,0.5604,4.189,['/language/human_language'],55
Deutsche Gebärdensprache,0.5604,6.449,['/language/human_language'],55
Deutsche Gebärdensprache,0.5369,2.182,['/language/human_language'],55
Inklusion (Soziologie),0.5151,2.812,[],55
Gebärdensprache,0.4861,12.54,"['/book/book_subject', '/language/language_family', '/language/human_language']",55
Frühkindliche Bildung,0.4284,2.621,[],55
Bildung,0.3972,1.417,"['/business/customer', '/film/film_genre', '/games/game_genre', '/tv/tv_genre', '/organization/organization_sector', '/architecture/building_complex_function', '/media_common/media_genre', '/book/book_subject', '/people/professional_field', '/government/government_service', '/media_common/quotation_subject', '/organization/contact_category', '/book/periodical_subject', '/business/competitive_space', '/cvg/cvg_genre', '/business/brand', '/conferences/conference_subject', '/media_common/literary_genre', '/broadcast/genre', '/award/award_discipline', '/internet/website_category', '/education/field_of_study', '/atom/feed_category', '/business/industry', '/organization/organization_type', '/film/film_subject']",55
Kindertagesstätte,0.3562,1.774,"['/book/book_subject', '/travel/accommodation_feature']",55
Chancengleichheit,0.339,4.777,['/law/legal_subject'],55
Erziehung,0.3319,1.639,"['/media_common/media_genre', '/book/periodical_subject', '/book/book_subject', '/organization/organization_sector', '/broadcast/genre', '/film/film_subject', '/internet/website_category']",55
Erzieher,0.3045,1.208,[],55
Kommunikation,0.3003,5.355,"['/media_common/quotation_subject', '/education/field_of_study', '/business/industry', '/computer/software_genre', '/book/book_subject', '/organization/organization_sector', '/internet/website_category', '/organization/contact_category']",55
Elementarbereich,0.298,2.327,[],55
Teilhabe (Behinderte Menschen),0.2734,1.343,[],55
Gesellschaft (Soziologie),0.2491,1.285,"['/book/book_subject', '/organization/organization_type', '/internet/website_category', '/visual_art/art_subject', '/media_common/quotation_subject']",55
Deutschland,0.2218,1.704,"['/periodicals/newspaper_circulation_area', '/film/film_location', '/organization/organization_member', '/business/business_location', '/symbols/name_source', '/location/dated_location', '/military/military_combatant', '/religion/religious_leadership_jurisdiction', '/military/military_post', '/organization/organization_scope', '/organization/contact_category', '/symbols/flag_referent', '/government/governmental_jurisdiction', '/organization/organization_founder', '/travel/travel_destination', '/location/administrative_division', '/cvg/computer_game_region', '/fictional_universe/fictional_setting', '/location/country', '/food/beer_country_region', '/government/political_district', '/media_common/netflix_genre', '/sports/sport_country', '/location/statistical_region', '/exhibitions/exhibition_venue', '/sports/sports_team_location', '/broadcast/tv_station_owner', '/olympics/olympic_participating_country', '/biology/breed_origin', '/business/employer', '/book/book_subject', '/location/location']",55
Soziales Netzwerk (Soziologie),0.2122,3.749,"['/business/industry', '/award/award_discipline', '/book/book_subject']",55
Sozialberatung,0.1634,2.262,[],56
türkisch,0.0,0.5,['/location/location'],56
09:30,0.0,0.5,[''],56
türkisches,0.0,0.5,['/location/location'],56
15:30,0.0,0.5,[''],56
Pestalozzi-Fröbel-Haus,0.8303,6.18,[],57
Erzieher,0.3816,2.134,[],57
Jugendsozialarbeit,0.359,3.662,[],57
Familienzentrum,0.3394,1.562,[],57
Sozialpädagogik,0.2254,2.508,['/education/field_of_study'],57
Charta der Vielfalt,0.1369,3.718,[],57
Fachoberschule,0.09928,2.673,[],57
Fachschule (Deutschland),0.09044,1.28,[],57
Kinder- und Jugendhilfe,0.08896,2.221,[],57
40,0.0,0.5,[],57
PFH,0.0,0.5,['/organization/organization'],57
Abhängigkeit von psychoaktiven Substanzen,0.4363,2.29,"['/fictional_universe/medical_condition_in_fiction', '/education/field_of_study', '/book/book_subject', '/film/film_subject', '/medicine/symptom', '/medicine/icd_9_cm_classification', '/medicine/disease_cause', '/people/cause_of_death', '/medicine/disease']",58
Droge,0.3247,2.287,"['/film/film_subject', '/media_common/quotation_subject', '/medicine/drug_formulation_category', '/book/book_subject']",58
Datenschutz,0.2266,1.687,['/book/book_subject'],58
Lebensqualität,0.1594,1.11,"['/tv/tv_genre', '/media_common/media_genre']",58
Vertraulichkeit,0.1561,1.152,[],58
15,0.0,0.5,[],58
Familienzentrum,0.1231,1.745,[],59
Sozialpädagogik,0.2663,1.823,['/education/field_of_study'],60
Partizipation,0.2218,1.759,['/media_common/quotation_subject'],60
Wertvorstellung,0.2137,1.414,['/book/book_subject'],60
FiZ,0.0,0.5,['/organization/organization'],61
12,0.0,0.5,[],61
Kinder- und Jugendfreizeiteinrichtung,0.4301,1.279,[],62
Gemeinschaft,0.288,1.034,"['/radio/radio_subject', '/conferences/conference_subject', '/internet/website_category', '/organization/organization_sector', '/organization/organization_type', '/book/book_subject', '/media_common/quotation_subject', '/event/speech_topic']",63
Privatsphäre,0.2866,1.51,"['/media_common/quotation_subject', '/film/film_subject', '/law/legal_subject', '/book/book_subject']",63
